id,text,json
744,"“Spicy” Cake Preheat oven to 350°, cut 1/2 c. walnuts, 1/2 c. raisins, 1/2 c. dried apricots, and 1 apple into pieces, add 2 1/2 c. wheat flour to it, then incorporate 4 eggs, 1 3/4 c. brown sugar, salt, 1 Tbsp. allspice, 1 Tbsp. cinnamon, 1 tsp. cardamom, 1 tsp. cilantro, 1 tsp. ginger, and 1/2 tsp. cloves (remaining steps are not included in the provided lines).","{""title"": ""\""Spicy\"" Cake"", ""ingredients"": [""4 eggs"", ""1 3/4 c. brown sugar"", ""salt"", ""1 Tbsp. allspice"", ""1 Tbsp. cinnamon"", ""1 tsp. cardamom"", ""1 tsp. cilantro"", ""1 tsp. ginger"", ""1/2 tsp. cloves"", ""1/2 c. walnuts"", ""1/2 c. raisins"", ""1/2 c. dried apricots"", ""1 apple"", ""2 1/2 c. wheat flour""], ""directions"": [""Preheat oven to 350°."", ""Cut nuts and fruits into pieces."", ""Add flour to it.""]}"
745,"Lemon Chip Cookies Mix 2 c. flour, 1/2 c. sugar, 3 oz. cream cheese, and 1/2 c. margarine, pack into a 9 x 13-inch pan and bake 15 to 20 minutes at 350°, mix 4 eggs, 1 c. sugar, 1/2 tsp. baking powder, 1/3 c. lemon juice, 1/4 c. flour, and 1 c. lemon chips, pour over the baked bottom, bake at 350° for 25 minutes, cool, and cut into squares.","{""title"": ""Lemon Chip Cookies"", ""ingredients"": [""2 c. flour"", ""1/2 c. sugar"", ""3 oz. cream cheese"", ""1/2 c. margarine"", ""4 eggs"", ""1 c. sugar"", ""1/2 tsp. baking powder"", ""1/3 c. lemon juice"", ""1/4 c. flour"", ""1 c. lemon chips""], ""directions"": [""Mix first 4 ingredients."", ""Pack in 9 x 13-inch pan."", ""Bake 15 to 20 minutes at 350°."", ""Mix last 6 ingredients."", ""Pour on top of baked bottom."", ""Bake at 350° for 25 minutes."", ""Cool; cut in squares.""]}"
746,"Pineapple Pie Sift 1 c. sugar with 1 Tbsp. plain flour, mix with 3 eggs separated, 1 (8 oz.) can crushed pineapple, 1 tsp. vanilla, margarine (size of walnut), and an unbaked pie crust, pour into the raw crust and bake at 300° for 40 minutes or until thickened, beat the egg whites and add 3 Tbsp. sugar until stiff, spread over pie, and brown.","{""title"": ""Pineapple Pie"", ""ingredients"": [""1 c. sugar"", ""1 Tbsp. plain flour"", ""3 eggs, separated"", ""1 (8 oz.) can crushed pineapple"", ""1 tsp. vanilla"", ""margarine (size of walnut)"", ""unbaked pie crust"", ""3 Tbsp. sugar""], ""directions"": [""Sift sugar and flour together."", ""Mix all ingredients together; pour into raw crust."", ""Bake 40 minutes or until thickened in 300° oven."", ""Beat egg whites."", ""Add 3 tablespoons sugar and beat until stiff."", ""Spread over pie and brown.""]}"
747,"Persimmon Pudding Preheat oven to 325°, melt 1/2 stick margarine in a large rectangular pan, mix 2 c. persimmon pulp with 2 c. sugar or less, 2 eggs, 1 c. milk or cream, 1 1/2 to 2 c. flour, 2 tsp. cinnamon, a pinch of cloves, a pinch of salt, 1 tsp. soda, and 1 tsp. baking powder, add the melted margarine, pour batter into the pan, and bake 1 hour at 325°.","{""title"": ""Persimmon Pudding"", ""ingredients"": [""2 c. persimmon pulp"", ""2 c. sugar or less"", ""2 eggs"", ""1 c. milk or cream"", ""1 1/2 to 2 c. flour"", ""2 tsp. cinnamon"", ""pinch of cloves"", ""pinch of salt"", ""1 tsp. soda"", ""1 tsp. baking powder"", ""1/2 stick margarine""], ""directions"": [""Preheat oven to 325°."", ""Melt margarine in large rectangular pan."", ""Mix all ingredients together; add melted margarine."", ""Mix. Pour batter into pan margarine was in."", ""Bake one hour at 325°.""]}"
748,"Pie Crust Mix dry ingredients (4 c. flour, 1 Tbsp. sugar, and 1/2 tsp. salt), cut in 1 3/4 c. Crisco, then mix in 1 egg, 1 Tbsp. vinegar, and 1/2 c. ice water (makes 2 double crusts).","{""title"": ""Pie Crust"", ""ingredients"": [""4 c. flour"", ""1 3/4 c. Crisco"", ""1 Tbsp. sugar"", ""1/2 tsp. salt"", ""1 egg"", ""1 Tbsp. vinegar"", ""1/2 c. ice water""], ""directions"": [""Mix dry ingredients (flour, sugar and salt)."", ""Add Crisco."", ""Add and mix egg, vinegar and ice water."", ""Makes 2 double crusts.""]}"
749,"Cajun Crawfish Cornbread Combine 2 c. cornmeal with 1 tsp. salt and 1 tsp. baking powder, beat 6 eggs, chop 2 medium onions and 1/2 c. jalapeno peppers, grate 16 oz. Cheddar cheese, then mix eggs with onions, peppers, cheese, 2/3 c. oil, 2 cans creamed corn, and 2 lb. crawfish tails, combine with the cornmeal mixture, pour into a greased 12 x 14-inch baking dish, and bake at 375° for 55 minutes or until golden brown.","{""title"": ""Cajun Crawfish Cornbread"", ""ingredients"": [""2 c. cornmeal"", ""1 tsp. salt"", ""1 tsp. baking powder"", ""6 eggs"", ""2 medium onions"", ""16 oz. Cheddar cheese"", ""2/3 c. oil"", ""2 cans creamed corn"", ""2 lb. crawfish tails"", ""1/2 c. jalapeno peppers""], ""directions"": [""In bowl, combine cornmeal, salt and soda."", ""In medium bowl, beat eggs; chop onions and jalapeno peppers."", ""Grate cheese and add beaten eggs, onions, peppers, cheese, oil, corn and crawfish tails. Combine this mixture with cornmeal mix and mix well."", ""Pour into greased 12 x 14-inch baking dish."", ""Bake at 375° for 55 minutes or until golden brown.""]}"
750,"Fat-Free Banana Crunch Muffins Preheat oven to 350° about 40 minutes before serving or early in the day, spray 24 mini muffin cups with nonstick cooking spray, mix 1 c. all-purpose flour, 1/2 c. wheat and barley cereal nuggets, 1/2 c. sugar, 1/2 tsp. baking powder, 1/2 tsp. baking soda, and 2 medium-size ripe bananas mashed (about 1 c.), then whisk together 1/2 c. plain nonfat yogurt, 1/4 c. thawed frozen no-cholesterol egg substitute, and 1/2 tsp. vanilla extract and stir in the flour mixture just until moistened, spoon into muffin cups, bake 20 minutes or until tops are golden and a toothpick comes out clean, remove to wire racks, and serve warm or cool (makes 24 muffins, each muffin contains 55 calories, 0 g fat, 0 mg cholesterol and 65 mg sodium, calories from fat 0%).","{""title"": ""Fat-Free Banana Crunch Muffins"", ""ingredients"": [""1 c. all-purpose flour"", ""1/2 c. wheat and barley cereal nuggets"", ""1/2 c. sugar"", ""1/2 tsp. baking powder"", ""1/2 tsp. baking soda"", ""2 medium-size ripe bananas, mashed (about 1 c.)"", ""1/2 c. plain nonfat yogurt"", ""1/4 c. thawed frozen no-cholesterol egg substitute"", ""1/2 tsp. vanilla extract""], ""directions"": [""About 40 minutes before serving or early in the day:"", ""Preheat oven to 350°."", ""Spray 24 mini muffin pan cups (1 3/4 x 1-inch) with nonstick cooking spray."", ""In medium bowl, mix first 6 ingredients. In large bowl with wire whisk or fork, mix bananas, yogurt, egg substitute and vanilla; stir in flour mixture just until moistened. Spoon batter into muffin pan cups."", ""Bake muffins 20 minutes or until tops are golden and toothpick inserted in center of muffins comes out clean."", ""Remove from muffin pan cups to wire racks."", ""Serve muffins warm or let cool on wire racks to serve later."", ""Makes 24 muffins."", ""Each muffin contains 55 calories, 0 g fat, 0 mg cholesterol and 65 mg sodium."", ""Calories from fat:"", ""0%.""]}"
751,"Chili Con Carne Brown 2 yellow onions with 3 lb. ground beef and drain, add 2 cans tomato sauce, 2 to 3 c. water, 3 cans kidney beans, 5 Tbsp. chili powder, 1 pkg. chili seasoning, and salt, Tabasco and red pepper to taste, then simmer and serve when ready (it’s even better the second day).","{""title"": ""Chili Con Carne"", ""ingredients"": [""3 lb. ground beef"", ""2 yellow onions"", ""2 cans tomato sauce"", ""2 to 3 c. water"", ""3 cans kidney beans"", ""5 Tbsp. chili powder"", ""1 pkg. chili seasoning"", ""salt, Tabasco and red pepper to taste""], ""directions"": [""Brown onions and meat; drain."", ""Add other ingredients; simmer. It's ready when you're ready, but even better the second day.""]}"
752,"Spaghetti Casserole Brown 1 lb. hamburger with 1 onion and 1 green pepper and drain, mix with 1 small pkg. spaghetti, 2 cans tomato sauce, 1 small jar Ragu sauce (no meat), and 1 can cream of mushroom soup in a 9 x 13-inch dish, sprinkle top with grated Cheddar cheese, and bake at 350° for 30 minutes.","{""title"": ""Spaghetti Casserole"", ""ingredients"": [""1 small pkg. spaghetti"", ""1 lb. hamburger"", ""1 onion"", ""1 green pepper"", ""2 cans tomato sauce"", ""1 small jar Ragu sauce (no meat)"", ""1 can cream of mushroom soup""], ""directions"": [""Brown hamburger, onion and pepper in skillet and drain."", ""Mix all the ingredients together in 9 x 13-inch dish."", ""Sprinkle top with grated Cheddar cheese."", ""Bake for 30 minutes at 350°.""]}"
753,"Cold Bread Pudding Soak one mixing bowl of cold biscuits (crumbled) in sweet milk (for soaking), add 1 Tbsp. butter cut into pieces plus 2 cups sugar and 4 eggs beaten, spray your pan with Pam, pour in the mixture, and bake at 375° until done, about 1 hour.","{""title"": ""Cold Bread Pudding"", ""ingredients"": [""cold biscuits (crumbled)"", ""sweet milk (for soaking)"", ""1 Tbsp. butter (cut into pieces)"", ""4 eggs, beaten"", ""2 cups sugar""], ""directions"": [""One mixing bowl of crumbled up cold biscuits soaked in sweet milk. Add butter, sugar and eggs. Spray your pan with Pam, pour in mixture. Bake at 375° until done. About 1 hour.""]}"
754,"Persimmon Cake Heat oven to 350°, mix 3 c. persimmons cut in chunks with 2 tsp. baking soda and set aside, mix 1/2 c. butter or margarine with 1 2/3 c. sugar plus 2 tsp. vanilla and 1 tsp. lemon juice and set aside, mix 2 c. flour with 1 tsp. salt, 1 tsp. cinnamon, 1 tsp. nutmeg, and 1 tsp. cloves and set aside, blend butter mixture with flour mixture then add persimmon mixture, stir in 1/2 c. raisins and 1/2 c. chopped nuts, pour into 1 large loaf pan or 2 small loaf pans, and bake at 350° for 50 minutes (large loaf) or 30 minutes (small loaves).","{""title"": ""Persimmon Cake"", ""ingredients"": [""3 c. persimmons, cut in chunks"", ""2 tsp. baking soda"", ""1/2 c. butter or margarine"", ""1 2/3 c. sugar"", ""2 eggs"", ""2 tsp. vanilla"", ""1 tsp. lemon juice"", ""2 c. flour"", ""1 tsp. salt"", ""1 tsp. cinnamon"", ""1 tsp. nutmeg"", ""1 tsp. cloves"", ""1/2 c. raisins"", ""1/2 c. chopped nuts""], ""directions"": [""Heat oven to 350°."", ""Mix together the persimmons and baking soda; set aside."", ""Mix together the butter, sugar, vanilla and lemon juice; set aside."", ""Mix together the flour, salt, cinnamon, nutmeg and cloves; set aside."", ""Blend butter mixture with flour mixture. Add persimmon mixture."", ""Add raisins and nuts."", ""Put in 1 large loaf pan or 2 small loaf pans."", ""Bake at 350° for 50 minutes for large loaf or 30 minutes for small loaves.""]}"
755,"Graham Cracker Cake Mix 2 c. sugar with 5 eggs and 2 sticks margarine, add 1 lb. box graham crackers crushed, then add 1 can coconut, 1 c. pecans, 1 bottle maraschino cherries chopped, and 1 Tbsp. vanilla; dissolve 2 Tbsp. baking powder in 1/4 c. milk and pour into batter, then bake at 350° for 1 hour.","{""title"": ""Graham Cracker Cake"", ""ingredients"": [""1 lb. box graham crackers, crushed"", ""2 c. sugar"", ""2 sticks margarine"", ""1 c. pecans"", ""1/4 c. milk"", ""2 Tbsp. baking powder"", ""1 bottle maraschino cherries, chopped"", ""5 eggs"", ""1 can coconut"", ""1 Tbsp. vanilla""], ""directions"": [""Mix sugar, eggs and margarine in bowl, then add cracker crumbs. Add coconut, pecans, cherries and vanilla."", ""Add baking powder in the milk and pour into batter."", ""Bake at 350° for 1 hour.""]}"
756,"No Bake Cookies Put 1 stick oleo, 1/3 c. cocoa, 2 c. sugar, and 1/2 c. milk in a saucepan, bring to a boil and boil 1 minute, remove from heat and stir in 3 c. oatmeal, 1/2 c. peanut butter, and 1 tsp. vanilla, then drop by spoonfuls onto waxed paper and chill.","{""title"": ""No Bake Cookies"", ""ingredients"": [""1 stick oleo"", ""1/3 c. cocoa"", ""2 c. sugar"", ""1/2 c. milk"", ""3 c. oatmeal"", ""1/2 c. peanut butter"", ""1 tsp. vanilla""], ""directions"": [""Put oleo, cocoa, sugar and milk in saucepan."", ""Bring to a boil. Boil one minute."", ""Add oatmeal, peanut butter and vanilla."", ""Mix well."", ""Drop by spoonfuls onto waxed paper."", ""Chill.""]}"
757,"Butterscotch Squares (Servings: 4) Cream 1 lb. margarine or butter with 2 lb. 8 oz. brown sugar on medium speed for 5 minutes, add 10 eggs (1 lb.) one at a time plus 1 Tbsp. vanilla, mix on low until blended, combine 1 lb. 8 oz. flour (all-purpose) with 2 Tbsp. baking powder and 1 tsp. salt, add to creamed mixture and mix on low until blended, add 12 oz. nuts chopped if using and mix to blend, spread evenly in 2 greased 12 x 18 x 2-inch baking pans, bake at 325° for 25 minutes, cut 5 x 6-inch, yield 60 portions.","{""title"": ""Butterscotch Squares(Servings:  4)"", ""ingredients"": [""1 lb. margarine or butter"", ""2 lb. 8 oz. brown sugar"", ""10 eggs (1 lb.)"", ""1 Tbsp. vanilla"", ""1 lb. 8 oz. flour (all-purpose)"", ""2 Tbsp. baking powder"", ""1 tsp. salt"", ""12 oz. nuts, chopped (optional)""], ""directions"": [""Cream margarine and sugar on medium speed for 5 minutes."", ""Add eggs, one at a time, and vanilla."", ""Mix on low speed until blended. Combine dry ingredients."", ""Add to creamed mixture."", ""Mix on low speed until blended."", ""Add nuts; mix to blend."", ""Spread mixture evenly in 2 greased 12 x 18 x 2-inch baking pans."", ""Bake at 325° for 25 minutes."", ""Cut 5 x 6-inch."", ""Yield:"", ""60 portions.""]}"
758,"Sausage And Egg Quiche Brown 1 lb. sausage and drain off fat, beat 8 eggs and mix in 2 c. shredded Cheddar cheese, 2 c. Mozzarella cheese, and salt and pepper, stir in the sausage, pour into 2 pie shells, and bake 30 minutes at 350°.","{""title"": ""Sausage And Egg Quiche"", ""ingredients"": [""2 pie shells"", ""1 lb. sausage"", ""8 eggs"", ""2 c. shredded Cheddar cheese"", ""2 c. Mozzarella cheese"", ""salt and pepper""], ""directions"": [""Brown sausage and drain off fat."", ""Beat eggs."", ""Add in cheeses and sausage."", ""Pour into pie shells."", ""Bake 30 minutes at 350°.""]}"
759,"Date Nut Balls Cook 1 1/2 sticks butter (not oleo or margarine) with 8 oz. chopped dates and 1 c. sugar until very thick, stir in 1 c. chopped pecans, 2 c. Rice Krispies, and 1 tsp. vanilla, cool until lukewarm, roll into balls, then roll in sifted confectioners sugar.","{""title"": ""Date Nut Balls"", ""ingredients"": [""1 1/2 sticks butter (not oleo or margarine)"", ""8 oz. chopped dates"", ""1 c. sugar"", ""1 c. chopped pecans"", ""2 c. Rice Krispies"", ""1 tsp. vanilla""], ""directions"": [""Cook butter, dates and sugar until very thick. Add remaining ingredients. Mix. Cool until lukewarm. Roll into balls, then roll in sifted confectioners sugar.""]}"
760,"Broccoli Cheese Soup Sauté 1 1/2 c. chopped onion in 1/2 c. butter or margarine, add 3/4 c. all-purpose flour and stir into a paste, gradually add 1 (10 1/2 oz.) can condensed chicken broth (undiluted) and 1 qt. milk, cook until thickened about 8 to 10 minutes, add 2 c. sliced carrots parboiled, 1 c. sliced celery parboiled, and 2 c. broccoli florets parboiled and heat through, then add 1/2 lb. process American cheese cut into cubes and heat until cheese is melted and vegetables are tender (yield 6 to 8 servings, about 2 quarts).","{""title"": ""Broccoli Cheese Soup"", ""ingredients"": [""1 1/2 c. chopped onion"", ""1/2 c. butter or margarine"", ""3/4 c. all-purpose flour"", ""1 (10 1/2 oz.) can condensed chicken broth (undiluted)"", ""1 qt. milk"", ""2 c. sliced carrots, parboiled"", ""1 c. sliced celery, parboiled"", ""2 c. broccoli florets, parboiled"", ""1/2 lb. process American cheese, cut into cubes""], ""directions"": [""In a large saucepan, saute onion in butter."", ""Add flour and stir to make paste."", ""Gradually add chicken broth and milk."", ""Cook until mixture thickens, about 8 to 10 minutes."", ""Add carrots, celery and broccoli; heat through."", ""Add cheese; heat until cheese is melted and vegetables are tender."", ""Yield:"", ""6 to 8 servings (2 quarts).""]}"
761,"Sausages And Seashells Prick 8 Italian sweet sausages with a fork, cover with cold water, bring to a boil, simmer uncovered about 10 minutes, drain and dry, slice into rounds, heat 3 Tbsp. olive oil or margarine in a skillet and add sausage with 1 medium onion finely chopped, 1 garlic clove minced, and 2 Tbsp. chopped parsley, cook stirring often until golden brown, add 1 large can tomatoes chopped and 1 (8 oz.) can tomato sauce, simmer covered while you cook 1 lb. small seashells pasta, drain pasta and mix with sausage and sauce.","{""title"": ""Sausages And Seashells"", ""ingredients"": [""1 lb. small seashells pasta"", ""8 Italian sweet sausages"", ""3 Tbsp. olive oil or margarine"", ""1 medium onion, finely chopped"", ""1 garlic clove, minced"", ""2 Tbsp. chopped parsley"", ""1 large can tomatoes, chopped"", ""1 (8 oz.) can tomato sauce""], ""directions"": [""Prick the sausages with a sharp fork, cover with cold water and bring to a boil."", ""Simmer, uncovered, about 10 minutes; drain and dry."", ""Slice in rounds."", ""Heat the oil in a skillet and add the sausage, onion, garlic and parsley."", ""Cook, stirring often, until meat and vegetables are golden brown, then add tomatoes and tomato sauce."", ""Simmer covered while you prepare pasta."", ""Drain pasta and mix with sausage and sauce.""]}"
